"type","code","message","context","selector"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.gr/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(34)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.gr/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(34)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.co.id/in/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(35)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.co.id/in/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(35)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.co.id/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(36)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.co.id/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(36)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/eg/ar/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(37)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/eg/ar/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(37)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/eg/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(38)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/eg/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(38)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/us/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(39)"
